[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",VieuxBourru,208339020,"Fort Washington, PA",112
[],RT @_SJPeace_: These are PEOPLE who have done absolutely nothing wrong...fled from danger seeking safety and a better life. That isn't a cr…,ifeeljeaneedy,3286053504,,47
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",steeves_scott,786614020899995648,,1
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",ScryingGlass,3128936032,,1614
[],"RT @Maximus_4EVR: @MAGAShocka @CinnaMan11 The problem is peeps conflate ""refugees"" w ""immigrants"".

These are TWO separate categories. 

Re…",skinpo,67657228,United States,21372
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",uncannie1,1056286665721999360,,783
[],"RT @sfpelosi: Trump keeps trying to Make America White Again — but America was never White - we’re Native Americans, refugees, immigrants,…",Martinezbarbie1,3042579447,"Chicago, IL",282
[],"RT @BillKristol: I’ve been wondering why the video of the VP and senators at the border is so disconcerting. Is it that they enter, gaze at…",MegaOhmster,1131230740249600001,"Washington, USA",7080
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Trumpavenger202,1133768369361031169,"Florida, USA",1673
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",ronrobinson1944,751893295089930240,Illinois  U S A,614
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",AJ77Deno,873725018534014976,,47
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",GravityDrive,22926972,Detroit MI,136
"['Delaram', 'SaveAli', 'IranianRefugeesInTurkey', 'Resettlement4Iranian', 'HumanRights', 'EU', 'EP']","RT @alibakhshi75: The world 
Please save #Delaram &amp; #SaveAli. 
#IranianRefugeesInTurkey
#Resettlement4Iranian 
#HumanRights
#EU #EP #Irelan…",humanri24367782,1135256733524381696,المان,159
[],"RT @ymandel: If she is from Colombia, then her country has accepted 10 million of my country Venezuela's refugees, while the country of the…",MASHFanficChick,18357231,"NYC, NY, USA, Earth...usually.",587
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",anhonyf97,3254744027,PLANET EARTH,9367
[],"RT @sfpelosi: Trump keeps trying to Make America White Again — but America was never White - we’re Native Americans, refugees, immigrants,…",knittinglinda,38049495,USA,17506
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Sober297,237553865,"New Jersey, USA",3517
[],RT @YourProtagonist: It will never stop being weird that Bill Kristol articulates my outrage in these times https://t.co/1mwTKothpg,Cindi1218,3180112748,Southern California,2258
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",DesertNightNoir,75194815,,676
[],"RT @Refugees: “Saving lives at sea is not a choice, nor a matter of politics, but an age-old obligation.” 

~ UN @RefugeesChief Filippo Gra…",q2q0IXhD7SkhKqF,1070039137036718081,,147
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",felipeavmaraujo,2497391947,,22
[],"@charliekirk11 3 “What it is:
The Refugee Cash Assistance (RCA) Program helps refugees by providing cash and medica… https://t.co/aPH4tBxpq5",constitutionfi7,1145307537916514305,"England, United Kingdom",16
[],RT @Speech7x7: 🇳🇱Netherlands : if you get Attacked by Muslim refugees by bricks or eggs.😕do not complain to police.❗️They might just throw-…,Ingveon,314246181,United States,144
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",TrctrDrvngChamp,542950434,,162
[],RT @Speech7x7: 🇳🇱Netherlands : if you get Attacked by Muslim refugees by bricks or eggs.😕do not complain to police.❗️They might just throw-…,Fate_Pony,2890009152,Commiefornia,1496
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",GlobalBob1,4752576673,United States,434
[],"RT @aditrao: A callous, inhumane govt not content with the trauma migrants flee, that it inflicts more trauma on toddlers for good measure…",debbierachlis,27035848,Toronto,360
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",covartsl,4416600737,"Florida, USA",3847
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",zahadoom,39323937,"Toronto, Canada",2337
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",missroxilla,1364770596,,125
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",rich_blum,3408826149,"Arizona, USA",36
[],"@AngelofVoid @AlleeCatBlues @yourboiJerome @_DanArrows Actually, you can request asylum anywhere in the country. https://t.co/3JsWtxXMKl",zachrobert15,2959045548,William Jewell College,250
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Matt_C_Really,2940503236,TX,11
['RacistPresident'],"RT @swingleft: While you were reading about Lindsey Graham defending the #RacistPresident, the Trump administration is trying to stop immig…",micjojd,153177381,,1005
[],RT @_SJPeace_: These are PEOPLE who have done absolutely nothing wrong...fled from danger seeking safety and a better life. That isn't a cr…,andreabella__,740278841453645824,"Los Angeles, CA",384
[],"@SpeakerPelosi @realDonaldTrump Fix the border !
https://t.co/kx54BXLrMd",AlexMiaFlUSA,825560887926853633,,47
[],@POTUS @realDonaldTrump @SocialSecurity        Please correct this anomaly. Why do refugees &amp; illegals get more ben… https://t.co/b0KgnUafyH,chiquibon2,283327937,"Westwood, CA",14326
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",tmunoz3710,222624752,,30
[],RT @Smith_Mike5: Exactly https://t.co/zFMQ9gLtST,Calvin76460219,1049416764608663552,"North Carolina, USA",1111
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",terrysidea,817356030736744453,,964
[],"Not that it even matters, because refugees and immigrants are just as validly American as natural born citizens, bu… https://t.co/041Z1MXwTL",TabletopThoma,710509586751442944,"Missouri, USA",758
[],RT @LeonardRoxon: It is always a ONE-WAY STREET with Trudeau! Let's hope Canadians give him a U-Turn &amp; send him back to the Unicorn hole he…,NormRCN31,2560257757,"Russell, Ontario Canada",376
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",JSOC_DF2,1032993229422174208,,8677
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Ann58699845,895014379141210113,"Idaho, USA",218
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",TakeBackUSA1,3275091259,,1345
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",mkAWE,92435670,FL,1334
[],@ezralevant @UnicornAir1 UK is a failed state. Now refugees are leaving UK ... what did Tommy say about refugees in the past?,ShlomoIndiana,856229526099152896,,150
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",shortgirlme,826498003301179396,"Sunrise, FL",926
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",dduprey77,758327824709251073,,107
[],@CBCNews Enough is enough already.  How many fraudulent “refugees” who got tourist visas to the USA do we have to d… https://t.co/kaAckT1zKy,canmericanized,2261896579,,3
[],"RT @RashidaTlaib: “ ‘The Squad’ is big,” she said. “If you share the values and believe in working for a more equitable and just world, you…",marsdostal,2169506769,,72
[],RT @Speech7x7: 🇳🇱Netherlands : if you get Attacked by Muslim refugees by bricks or eggs.😕do not complain to police.❗️They might just throw-…,babyherm1,857703597332627458,,17
[],"@sheriffanous 2/2 If your family members need help completing their application, they can contact one of our visa a… https://t.co/Q9QFFAHOiL",CitImmCanada,91193025,Canada,194237
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",dollarjer,811598838,Ohio,830
[],"RT @RashidaTlaib: “ ‘The Squad’ is big,” she said. “If you share the values and believe in working for a more equitable and just world, you…",a_strata,706698361475358724,,230
[],Far-right political posters get a new life as signs welcoming refugees https://t.co/50HWUBX9Ls,andrenotte,212986769,"Montreal, Quebec",10
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Shyzuh,152896633,,6
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",WakeMaga,1109452068174118913,"Mississauga, Ontario",1720
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",wkieefer,812030717228093440,"Home of Andrew Jackson, TN",706
[],"RT @sfpelosi: Trump keeps trying to Make America White Again — but America was never White - we’re Native Americans, refugees, immigrants,…",EchoKeller,1360249688,,22
[],"RT @Lots_Of_Fun_69: Canada replaces the United States as the world’s top destination for refugees https://t.co/IYaoYgOVPe 

CANADA WILL BE…",freetoobject,895300358540468224,Canada,322
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",nomeeli,1048040871021576193,,25
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",dar2iphone,786932247697952769,"Boynton Beach, FL",1051
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",JDeLay75,248214882,United States,186
[],"RT @Teri_Kanefield: (Thread) Trump's America

💠Trump tells brown-skinned Congresswomen to go back where they came from 
💠The GOP doesn't re…",AnIronWaffle,145804503,Cradle of the Best & the Worst,119
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",sox_MAGA,869921593685721090,USA,7279
[],"RT @NationalPartyIE: Policy makers must get a good laugh out of selecting the most remote and idyllic parts of Ireland to target for ""refug…",evanokeeffe01,753955169688256512,Republic of Ireland,81
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",karabff1,835679424582299648,"Elko, NV",2353
[],Ah yes the voter buying inequities of America while Pelosi &amp; Schumer pretend they are Americans instead of the 💩 PO… https://t.co/8dxXzZ8HfA,VistaJake,190589983,,100076
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",robjr2,583477671,Sa Tx,30
[],"RT @Teri_Kanefield: (Thread) Trump's America

💠Trump tells brown-skinned Congresswomen to go back where they came from 
💠The GOP doesn't re…",DanteUSAInferno,2323335038,"Radical Centristville, USA🇺🇸",10965
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",John57469722,940222293611081728,"Indiana, USA",3470
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",ReichlA22,1111377571,USA,453
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",robwilson1963,361290431,,68
[],RT @_SJPeace_: These are PEOPLE who have done absolutely nothing wrong...fled from danger seeking safety and a better life. That isn't a cr…,OmHerekar,1127324166267514886,"London, England, UK",23
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",fancynancy731,828004173262225409,"Staten Island, NY",1696
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",heathershores77,368018325,"Dallas, TX",142
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",RaiseTaxBanGuns,812890506120282113,"South Bend, IN",474
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",flynlowDC,72276122,Northern VA ,7371
['RacistGOP'],Nailed it! The silence of your .@GOP colleagues proves they are the party of trump. Period. #RacistGOP,screaminglibral,2964974777,"Virginia, USA",2900
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",HappilyKristy,238378251,"Arizona, USA",463
[],"RT @RashidaTlaib: “ ‘The Squad’ is big,” she said. “If you share the values and believe in working for a more equitable and just world, you…",cmwignatz,1038767305990332417,,50
[],"RT @GinSecurities: do some homework before emoting 

it is generally accepted around the world that refugees apply for asylum from first co…",lecwah1,587548818,I Ponder and Reckon,823
"['Delaram', 'SaveAli', 'Iranian', 'Iran']","RT @Mr_HerryRodin: Dear world, Please help #Delaram and #SaveAli. They are the children of #Iranian refugees who fled #Iran to escape perse…",humanri24367782,1135256733524381696,المان,159
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",norman_hand,2935224419,,28
[],"RT @leedsbeckett: After graduating today with his BA International Relations &amp; Global Development, Aden Mohamed will focus on expanding Act…",johnhillsmusic,2723469600,"Leeds, England",96
[],RT @omyaman9: @Refugees @RefugeesChief The length of waiting and the loss of hope is the reason for the crossing of the sea and the loss of…,RamzeWedad,1096746281647697921,,229
"['Delaram', 'SaveAli', 'Iranian', 'Iran']","RT @Mr_HerryRodin: Dear world, Please help #Delaram and #SaveAli. They are the children of #Iranian refugees who fled #Iran to escape perse…",Zgh75204326,1095035742177382400,Turkey,506
[],"RT @aljboori_marwan: @Refugees @RefugeesChief Why the legal and the right way is so difficult?
Iraqi refugees took the legal way in their s…",q2q0IXhD7SkhKqF,1070039137036718081,,147
[],RT @shaunking: Willem Van Spronsen just became the first martyr attempting to liberate imprisoned refugees from a for-profit detention cent…,DianeSchmid3,1082623427444396033,"Golden Beach, FL",664
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",BorderAnon,826604100481527808,United States,2608
[],The Trump administration is preparing a new rule that will restrain the ability of refugees to seek asylum at the S… https://t.co/hrqzbQv5s0,FramosImm,2905864801,"Longmont and Aurora, Colorado",119
[],"RT @BillKristol: I’ve been wondering why the video of the VP and senators at the border is so disconcerting. Is it that they enter, gaze at…",DanteUSAInferno,2323335038,"Radical Centristville, USA🇺🇸",10965
[],How alternative financial services are supporting women take ownership of their own lives in post conflict regions… https://t.co/ALROrmucgM,ZulfiqarDeo,17966788,London,340
[],RT @Aka28232825: Ali was forced to immigrate to Turkey with his family. He left education and there is no possibility of sports for him. He…,Ammufaiz,2443954128,Addu City Maldives ,149
[],"RT @HossehEnad: Mike Pence: I’m a man of God. I live by the words of the Bible.

Bible: “Thou shalt love thy neighbour as thyself.”

Mike P…",barrygaylord201,3222767063,"Cherokee, Al",2917
[],"RT @RamzeWedad: @Refugees @RefugeesChief Iraqi disabled asylum seekers&amp;refugees don't want words or news talk about them..
They need urgent…",RamzeWedad,1096746281647697921,,229
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",RareButSerious,2237788747,"Chicago, IL",2289
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",BBZ08650647,1053433953284059136,Az,2797
[],"RT @RashidaTlaib: “ ‘The Squad’ is big,” she said. “If you share the values and believe in working for a more equitable and just world, you…",RanJHR,726102570826010624,Dreaming of Venice ,4287
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",billtrump10,975190190703742976,,13
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Morgan3839,931905213107261440,Eastern Shore,1294
[],RT @GjunqiIF8QS64xk: @Refugees @RefugeesChief When the world work together to rescue Iraqi asylum seekers&amp;refugees from their long sufferin…,RamzeWedad,1096746281647697921,,229
[],RT @shaunking: Willem Van Spronsen just became the first martyr attempting to liberate imprisoned refugees from a for-profit detention cent…,Victoriousdru,40710397,New York,172
[],"RT @RashidaTlaib: “ ‘The Squad’ is big,” she said. “If you share the values and believe in working for a more equitable and just world, you…",hkikkert,200235380,"Tucson, Arizona",3808
[],RT @YourProtagonist: It will never stop being weird that Bill Kristol articulates my outrage in these times https://t.co/1mwTKothpg,ResistEye,992527817274408960,Trapped in a Deep Red State,1589
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",MakeitRainCards,3105391728,USA,738
[],RT @_SJPeace_: These are PEOPLE who have done absolutely nothing wrong...fled from danger seeking safety and a better life. That isn't a cr…,brookiesbabe,4117478414,in someplace nice,28
[],"RT @Refugees: A community advocate and a former refugee himself, @GuledMire invites you to fight the rising tide of negative narratives aga…",fwahid_nz,254310127,"Paris, France",41
[],"RT @kokasamea: @Refugees @RefugeesChief Simply put, the loss of hope for legitimate asylum means the loss of more lives at sea.
#StandWithI…",q2q0IXhD7SkhKqF,1070039137036718081,,147
[],"RT @BillKristol: I’ve been wondering why the video of the VP and senators at the border is so disconcerting. Is it that they enter, gaze at…",cryptnick_,904214574836146176,Right here. 🇺🇸 🇨🇭,1738
[],"RT @imthatholly: @MarkSimoneNY Now do the part where it's so crowded they can't all lie down at once, and add on 40 days for some without b…",BoccaJim,331247872,"Valencia, CA",4518
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Budaisyisback,1040341719525539841,United States,2603
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",PBmas3,1145181436216872960,,18
[],"RT @bungdan: The UN's 1951 Refugee Convention, to which the US is a signatory, prohibits this. The convention was inspired by the horrors o…",Wrecksdart,87474247,"Baltimore, MD",984
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",AReebel,898878380,USA,1705
[],"@GHJ00112537 @Refugees That's what you think, just like you",Osman57702984,1147856360517918723,,2
[],"@KCCuzz @OMGno2trump @realDonaldTrump Refugees who bring crime, drugs, rape, and murder. Not all do, but American l… https://t.co/ODwBcaE46k",metsdingers,1076282470646075393,,55
[],"RT @RashidaTlaib: “ ‘The Squad’ is big,” she said. “If you share the values and believe in working for a more equitable and just world, you…",IAmJoyHabe,44416740,"New York, New York",2391
[],"RT @MertMum63623752: @Refugees @RefugeesChief When will the fate of Iraqi asylum seekers&amp; refugees chanege to the best?
They waited enough.…",RamzeWedad,1096746281647697921,,229
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",the_rock967,4744772418,No soliciting! I’m not buying!,10980
[],"RT @ScotlandXr: on one side and THE FUTURE YOU FEAR IS ALREADY HERE on the other, to raise awareness of the plight of climate refugees disp…",deescattered,837466828993605633,Inverness,1733
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",TrumpsTheMan45,390216261,,3086
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",EnjoyFreedom101,3273697399,,72
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",EaglesWhere,1116015046608420865,"Indiana, USA",3723
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",tommygee43,1242721884,"Staten Island, NY",60
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",supportthe1A2A,1191578767,CA,308
[],RT @RamzeWedad: @Refugees @RefugeesChief We appreciate all the efforts &amp; we present our thanks to Turkey for opening doors for refugees and…,RamzeWedad,1096746281647697921,,229
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Tooden45,777337195698851840,USA,1531
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",AJP78,339183081,Hawaii,163
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",c_smith52,373662968,"Cocoa, Fl.",1870
[],@jdbstormtrooper @Dondorey1 Every night there is a 11:10 flight coming in from LA full of Somalian refugees pouring… https://t.co/4gN8Ib0GIY,thatchick2222,2740944469,Usa,3821
[],RT @xxxenshallah: So proud of the Palestinian community for protesting workers rights in Lebanon. The Lebanese government is making it very…,leen_roz,202623106,Lebanon,1225
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",lindafoster1313,2617680443,,312
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",IAmTheMilitia,836785822498160641,United States of America,2776
[],Wow so brave of you chip Roy to make a statement and then blame the refugees.,Shawncurtin2,786352161290457088,"Colorado, USA",2523
[],"The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is pate… https://t.co/ZfH1tC76Wx",kylegriffin1,32871086,"Manhattan, NY",594775
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",MrsShelby3,1036727356340228102,,2652
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",dykwim22,759044862633058304,,101
[],RT @shaunking: Willem Van Spronsen just became the first martyr attempting to liberate imprisoned refugees from a for-profit detention cent…,CorinneRydman,1071570217,"SF Bay Area, CA (Ohlone)",276
[],"the hysteria of the left and their media mouthpieces on new Trump asylum policy is laughable

everywhere else in wo… https://t.co/CLyy48HOsN",GinSecurities,1103693921106964480,East End Long Island NY,1323
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Ben34355035,925144641254465537,United States,2213
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",deathtocrazy,281807752,"wooster,ohio",3777
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",jacoker2,108646838,Texas,7741
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",allen31769,491801413,,92
[],"RT @HossehEnad: Mike Pence: I’m a man of God. I live by the words of the Bible.

Bible: “Thou shalt love thy neighbour as thyself.”

Mike P…",dirtybeardad,823956989852012544,"California, USA",325
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",onacIoudyday,819217965186883584,,614
"['Delaram', 'IranianRefugeeInTurkey', 'US', 'EU', 'Canada']",RT @JWinstone1: 🌈#Delaram #IranianRefugeeInTurkey age 13 needs your help. Drs say she needs #US #EU #Canada treatment🌈@RoryStewartUK @there…,humanri24367782,1135256733524381696,المان,159
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",44seminole,246640499,FL via MT & CA,390
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",BentInfinity,299483464,"Florida, USA",1582
['RacistPresident'],"RT @swingleft: While you were reading about Lindsey Graham defending the #RacistPresident, the Trump administration is trying to stop immig…",mbreauxsia,111224519,San Francisco,386
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",Tiffluvs2shop,24748172,Sin City,971
[],"Democrats will never put Americans first. They will flood the country with illegals, drive down wages, turn the cou… https://t.co/AAkmCChyJ0",allhangtogether,1006639609298612224,,3473
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",cole2680,2227350161,,227
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",killermicrobe,17949313,New York City / San Juan,750
['PresidentTrump'],#PresidentTrump should do a national broadcast where he recites facts such as these to the American People.  Why do… https://t.co/KMURLNMgCN,antonio_anselmi,765987939163762688,"Trinity,  FL",269
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",Candle_Of_Peace,843896918782758913,"FL, United States",6849
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",BeagleDessert,1145398206513262592,,8
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",MizzCreme,842572704,Just Traveling ,8121
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",speedie662,910192298281066496,,397
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",FollowCmnSnse,905498159056646145,Cities of Corruption ,13419
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",actionillinois1,843890456907972608,,1352
[],"RT @RashidaTlaib: “ ‘The Squad’ is big,” she said. “If you share the values and believe in working for a more equitable and just world, you…",myumbrELLA88,731340593020821505,"Washington, DC",79
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",rhonmhon8,1270981032,Colorado ,3838
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",beecozz,45237383,Pacific NW,1404
[],@VP disgusting,TEXdogmom,872897926586142730,"Texas, USA",80
[],RT @MinnieRahman: This narrative is how the refugee sector has contributed to a toxic debate about migrants. It is baffling that the UNHCR…,KatiaWidlak,911229992,,557
[],"RT @BillKristol: I’ve been wondering why the video of the VP and senators at the border is so disconcerting. Is it that they enter, gaze at…",godrinati,2344514700,,211
[],"RT @RashidaTlaib: “ ‘The Squad’ is big,” she said. “If you share the values and believe in working for a more equitable and just world, you…",staceyhopkinsga,224381577,"Atlanta, GA",4376
[],"RT @kylegriffin1: The ACLU plans to file a lawsuit to try to stop Trump's new asylum rule from taking effect.

""This new rule is patently u…",CarrieK69347599,897174163823222784,Maryland ,605
[],"RT @husamsaif6: @Refugees @RefugeesChief We-as Iraqi asylum seekers&amp;refugees-appreciate all the efforts that goals to rescue refugees.
But…",q2q0IXhD7SkhKqF,1070039137036718081,,147
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",rockymolly54,1459531650,east coast,176
[],RT @cssamide: Aggravating in the extreme to be ignored in favor of criminals in our country! Can we older Americans apply for asylum??? htt…,chrishayes0912,53407468,,1411
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",Fraze5,260863108,,157
[],"Banning of Muslim refugees and detaining migrant asylum seekers isn't about ""SAFETY. 

Just like enslaving Africans… https://t.co/jQThkUZGcz",_SJPeace_,716432228,"Detroit, MI",243274
[],"RT @charliekirk11: Did you know:

The government pays out $2,125/month in refugee benefits to refugees resettled in the United States

Mean…",ChrisGolas,2270073672,Massachusetts,1366
